x,y,z
-318,882,-1229
-66,240,-1132
484,-1624,-935
368,-772,-569
829,-542,-585
370,560,-616
228,222,-897
89,325,-1424
-486,39,-1469
-162,115,-1040
-89,425,-1052
384,144,-1296
919,488,-1333
1434,-433,-616
1026,-152,-433
1690,-878,-124
1385,80,-919
1569,-35,-1286
1136,585,-1198
907,-64,-1616
960,1073,-1383
1704,89,-1446
1786,199,-1057
1177,-409,-735
2018,-1409,-443
1249,685,-548
1026,808,-829
560,40,-1364
786,-255,-1257
-54,162,-1108
946,-167,-1124
673,-17,-1182
1192,-203,-853
1190,13,-1011
1011,80,-708
1132,286,-573
888,-124,-843
562,464,-1352
314,-113,-1216
347,76,-1186
636,115,-1383
868,7,-1510
1561,-124,-884
1030,-476,-677
1713,-439,-398
1501,355,-640
1477,763,-794
724,365,-1270
1247,152,-1307
327,263,-1510
1186,152,-1198
1524,-552,-1180
1231,-443,-1061
2026,-269,-732
1331,411,-569
1424,126,-743
1622,130,-796
810,245,-1130
944,251,-1124
325,-62,-1290
1175,-60,-1206
1364,64,-1301
1214,218,-1085
1540,-484,-653
1741,-353,-523
1374,64,-536
1434,716,-745
1034,-232,-1221
718,171,-1309
1204,177,-1208
735,456,-1288
1680,-214,-1251
1557,-185,-1052
1626,-378,-673
1965,31,-427
1292,263,-767
1756,148,-886
913,513,-1102
1036,-15,-1245
712,-35,-1421
1321,-329,-1251
1311,236,-1290
1772,165,-925
1586,-204,-864
1916,-413,-493
1657,415,-515
1532,433,-976
882,240,-1239
1239,-484,-1247
532,349,-1329
1220,251,-1206
1262,-48,-1333
1713,-755,-1095
1594,-107,-716
1745,27,-331
1473,386,-771
1491,156,-915
1034,74,-1112
667,511,-1229
772,95,-1346
1118,-31,-1309
1233,-167,-1198
1624,-140,-993
1360,-404,-741
2006,-329,-464
1629,493,-708
1268,550,-843
1056,218,-1216
1274,-302,-1274
798,460,-1346
1173,347,-1141
1383,-122,-1259
1770,-464,-1081
1659,-201,-636
1817,23,-374
1401,230,-876
1655,99,-903
892,277,-1054
817,269,-1132
638,31,-1504
981,19,-1292
1030,130,-1194
1190,-162,-968
1040,-513,-706
1460,-296,-491
786,359,-638
837,507,-942
445,150,-1241
310,-126,-1163
105,193,-1323
460,148,-1311
650,-62,-1331
847,-421,-989
950,-257,-708
847,105,-519
669,214,-689
620,312,-968
128,105,-1233
-52,331,-1179
7,31,-1325
140,-31,-1315
507,-103,-1307
532,-316,-1024
728,-210,-669
708,-97,-509
560,327,-798
284,468,-954
72,189,-1177
-130,83,-1235
-267,121,-1346
-33,134,-1348
275,-273,-1262
355,-335,-1065
525,-222,-691
439,-17,-538
382,310,-753
154,288,-1022
-64,185,-1270
-365,271,-1208
-245,-48,-1245
-165,-19,-1415
245,-296,-1380
409,-240,-1097
503,-228,-569
573,-50,-718
421,357,-767
128,341,-1052
13,173,-1300
-341,134,-1346
-154,212,-1366
-160,27,-1360
273,-296,-1380
458,-281,-1179
478,-238,-679
593,35,-657
329,261,-782
140,263,-1122
-68,0,-1376
-458,154,-1434
-208,171,-1444
-236,363,-1526
201,-302,-1657
288,-154,-1323
566,-433,-991
466,-117,-856
294,269,-1175
52,236,-1428
-56,177,-1752
-478,165,-1766
-339,259,-1750
-140,347,-1903
208,-347,-1813
300,-238,-1446
534,-279,-1075
396,-11,-817
351,236,-1071
-117,15,-1372
-103,101,-1643
-536,62,-1524
-452,249,-1409
-107,456,-1620
117,-210,-1530
294,-152,-1161
482,-507,-694
493,-189,-609
327,142,-772
-171,247,-1173
-27,177,-1405
-653,142,-1321
-480,288,-1286
-113,300,-1516
115,-130,-1477
245,-40,-1097
530,-300,-675
458,-35,-612
327,165,-720
-124,296,-1138
-107,122,-1378
-630,19,-1303
-472,290,-1296
-247,124,-1551
154,-33,-1508
195,-101,-1075
528,-325,-819
269,-140,-610
310,185,-706
-109,203,-1241
-203,140,-1415
-603,-95,-1339
-571,134,-1284
-230,160,-1696
13,66,-1538
142,-222,-1155
468,-382,-917
226,-199,-753
271,44,-894
13,175,-1368
-310,314,-1661
-407,42,-1557
-556,292,-1532
-70,50,-1877
99,107,-1577
335,-294,-1284
437,-366,-950
396,-119,-868
249,160,-950
81,126,-1426
-245,296,-1704
-476,-9,-1473
-390,345,-1428
-130,238,-1737
218,142,-1545
331,-359,-1192
466,-486,-823
464,-117,-806
206,89,-835
103,113,-1311
-304,242,-1553
-560,-9,-1389
-390,347,-1409
-210,275,-1678
242,78,-1561
333,-312,-1177
450,-378,-810
454,-40,-722
255,324,-819
-35,21,-1278
-216,54,-1530
-595,-111,-1473
-523,226,-1432
-191,429,-1756
201,-13,-1614
286,-189,-1282
560,-388,-868
349,66,-804
353,281,-972
-136,72,-1376
-167,103,-1622
-642,-64,-1508
-464,158,-1493
-238,374,-1799
142,-93,-1544
277,-165,-1296
456,-312,-878
394,91,-802
324,222,-913
-162,128,-1391
-121,109,-1606
-712,-64,-1456
-437,171,-1411
-218,363,-1690
169,-105,-1497
199,-312,-1155
484,-372,-874
349,78,-767
302,245,-827
-130,165,-1348
-152,124,-1524
-657,-35,-1485
-452,173,-1452
-179,413,-1704
197,-95,-1514
226,-316,-1175
544,-361,-958
312,40,-778
345,216,-866
-144,179,-1440
-201,121,-1534
-552,-76,-1491
-542,242,-1481
-189,482,-1778
203,-68,-1458
271,-351,-1253
478,-501,-872
392,23,-782
284,267,-952
-101,173,-1378
-189,70,-1594
-636,-76,-1442
-400,218,-1503
-294,448,-1754
181,-179,-1495
335,-281,-1284
417,-505,-821
488,113,-825
308,251,-903
-154,203,-1397
-101,35,-1561
-694,-146,-1462
-382,247,-1501
-306,407,-1727
230,-171,-1549
249,-286,-1231
452,-384,-884
382,158,-761
322,335,-927
-181,91,-1383
-117,78,-1540
-638,-78,-1503
-439,212,-1479
-234,392,-1780
128,-171,-1594
265,-232,-1216
554,-351,-946
244,134,-751
466,292,-942
-222,167,-1380
-156,62,-1553
-528,-52,-1499
-527,195,-1495
-220,427,-1801
173,-150,-1534
140,-236,-1313
556,-464,-835
353,136,-825
300,191,-929
-122,107,-1380
-136,132,-1590
-648,19,-1510
-392,224,-1518
-284,411,-1727
171,-177,-1573
228,-240,-1307
447,-466,-833
441,117,-813
300,226,-870
-158,226,-1405
-60,64,-1534
-726,-35,-1512
-333,206,-1483
-300,372,-1725
181,-89,-1620
185,-206,-1223
540,-421,-925
298,126,-771
388,150,-890
-138,128,-1374
-191,113,-1524
-525,31,-1508
-530,255,-1497
-208,363,-1747
144,-99,-1559
158,-283,-1266
648,-423,-849
240,80,-813
363,179,-942
-101,187,-1350
-136,70,-1555
-603,-95,-1493
-448,165,-1485
-279,423,-1784
128,-93,-1522
230,-121,-1303
431,-523,-835
437,78,-817
300,126,-927
-124,111,-1311
-76,80,-1553
-663,-60,-1508
-433,312,-1522
-261,390,-1731
81,-40,-1635
204,-322,-1212
571,-450,-927
290,17,-815
335,160,-894
-37,244,-1419
-249,64,-1540
-478,-9,-1440
-361,415,-1729
226,-80,-1618
115,-171,-1233
519,-378,-970
404,-19,-743
288,39,-929
-66,206,-1370
-156,117,-1526
-478,39,-1520
-566,197,-1497
-197,409,-1758
72,-103,-1567
218,-162,-1294
517,-388,-866
318,5,-831
306,3,-909
19,201,-1319
-245,142,-1602
-482,-15,-1438
-431,244,-1557
-347,392,-1805
158,-109,-1559
245,-152,-1300
380,-300,-866
488,35,-870
210,-35,-901
-23,169,-1301
-150,93,-1557
-597,0,-1471
-456,281,-1549
-296,343,-1708
83,-25,-1637
228,-244,-1196
493,-292,-936
314,-13,-774
318,11,-917
-1,226,-1286
-253,156,-1530
-406,-39,-1462
-566,195,-1532
-284,322,-1719
136,64,-1571
201,-173,-1243
528,-390,-940
325,13,-718
283,42,-948
27,281,-1311
-236,60,-1549
-437,-93,-1503
-532,210,-1536
-249,474,-1733
119,70,-1573
251,-302,-1352
415,-517,-866
452,31,-823
228,128,-921
-9,310,-1327
-99,-54,-1575
-616,-83,-1465
-361,281,-1553
-329,429,-1694
101,-60,-1618
283,-312,-1276
411,-409,-946
411,85,-780
306,76,-876
-46,163,-1335
-148,-1,-1518
-515,-29,-1479
-495,325,-1538
-294,331,-1670
148,-39,-1616
160,-255,-1235
589,-353,-954
242,7,-747
380,134,-858
50,210,-1335
-271,60,-1526
-435,-50,-1458
-515,261,-1473
-325,325,-1764
95,-33,-1540
269,-224,-1331
417,-386,-936
347,39,-763
407,175,-845
-101,183,-1346
-78,35,-1590
-585,-48,-1471
-470,228,-1508
-279,365,-1729
-17,15,-1567
308,-277,-1315
406,-318,-933
390,-31,-784
404,220,-845
-1,121,-1301
-136,132,-1577
-521,-46,-1473
-419,259,-1503
-437,306,-1713
212,-101,-1618
165,-245,-1221
542,-365,-1020
324,56,-749
322,201,-851
23,191,-1286
-128,54,-1557
-542,-89,-1473
-439,220,-1464
-333,339,-1719
66,-25,-1614
160,-283,-1303
609,-290,-946
234,-29,-755
392,201,-878
-21,197,-1270
-91,115,-1538
-568,-31,-1473
-370,142,-1473
-439,380,-1739
119,-40,-1573
226,-263,-1352
433,-474,-895
380,191,-796
396,148,-839
-113,226,-1313
54,-50,-1504
-646,-13,-1501
-437,113,-1501
-411,425,-1665
111,-23,-1624
122,-232,-1344
505,-349,-913
374,-31,-771
368,152,-786
-5,222,-1301
-78,105,-1542
-583,-42,-1428
-421,121,-1497
-411,392,-1680
163,-76,-1592
68,-265,-1364
478,-292,-913
349,39,-714
435,179,-856
-105,181,-1253
42,124,-1520
-591,-80,-1467
-425,140,-1473
-357,384,-1748
80,-33,-1532
138,-128,-1426
505,-368,-919
298,40,-751
484,46,-810
-91,187,-1294
17,132,-1547
-607,-23,-1495
-398,257,-1479
-298,222,-1700
-35,54,-1653
236,-355,-1290
363,-281,-981
353,-39,-786
443,185,-792
-117,171,-1325
89,97,-1450
-624,21,-1493
-484,81,-1419
-277,353,-1676
29,-70,-1723
99,-158,-1218
603,-300,-1032
206,15,-757
466,109,-749
-19,103,-1233
-5,128,-1501
-589,39,-1487
-425,255,-1382
-308,286,-1661
-44,-50,-1555
294,-173,-1177
419,-380,-792
314,-13,-599
355,144,-610
-35,183,-1016
-3,175,-1280
-636,-103,-1143
-425,234,-1124
-374,210,-1321
-103,111,-1292
251,-234,-923
394,-341,-548
306,-44,-462
448,40,-392
-68,220,-866
81,177,-999
-546,156,-1098
-466,119,-1013
-224,261,-1192
89,-40,-1255
85,-255,-866
628,-169,-527
197,40,-372
421,109,-341
109,44,-817
-146,154,-1056
-398,-64,-1057
-624,290,-974
-249,187,-1249
-9,158,-1186
154,-322,-956
484,-242,-548
64,-111,-421
527,0,-431
-105,269,-798
46,105,-1003
-521,124,-1132
-583,-1,-1122
-288,261,-1280
17,-103,-1155
72,-327,-1057
460,-185,-732
325,-62,-636
345,236,-589
126,189,-1005
-107,-91,-1479
-468,-56,-1423
-320,62,-1487
-534,423,-1709
201,-60,-1694
206,-372,-1434
329,-261,-1095
472,42,-890
347,361,-854
-37,433,-1335
-9,-56,-1473
-527,-128,-1538
-591,29,-1504
-368,191,-1581
3,-257,-1663
40,-267,-1216
525,-160,-995
279,203,-636
245,261,-607
212,339,-964
-130,17,-1315
-468,-169,-1247
-400,154,-1167
-406,165,-1428
115,-132,-1210
255,-378,-1130
441,-357,-597
476,54,-569
396,452,-435
46,624,-864
204,286,-1173
-624,-83,-1220
-314,76,-1069
-329,-72,-1403
-183,-40,-1339
439,-386,-1108
216,-85,-663
394,19,-550
380,398,-468
-113,283,-831
199,89,-1262
-745,37,-1303
-411,187,-1182
-357,388,-1417
-44,-109,-1454
183,-281,-1085
464,-441,-804
185,-195,-550
435,193,-528
54,398,-890
-167,70,-1239
-376,58,-1301
-646,134,-1198
-271,214,-1364
-70,35,-1358
189,-392,-1061
396,-124,-802
368,-316,-495
425,226,-523
105,191,-862
-105,245,-1157
-470,0,-1231
-505,37,-1147
-380,218,-1401
3,-140,-1272
220,-144,-1188
290,-191,-679
517,-52,-530
288,173,-378
126,267,-825
11,265,-1182
-603,-165,-1288
-419,152,-1202
-316,109,-1356
-117,-23,-1335
448,-372,-1032
128,-128,-899
593,-179,-447
392,296,-527
117,413,-806
-39,185,-1241
-404,-72,-1179
-527,29,-1106
-216,152,-1284
-162,-97,-1483
218,-279,-1083
331,-173,-843
167,-193,-472
538,-39,-747
0,497,-1208
52,220,-1319
-339,208,-1387
-566,17,-1313
-167,136,-1622
93,-107,-1469
150,-286,-1247
417,-255,-825
263,-165,-612
310,179,-398
76,271,-708
-337,232,-1200
-409,21,-1237
-737,175,-1290
-331,93,-1303
-101,-27,-1426
308,-281,-1118
290,-175,-771
546,-152,-489
349,365,-450
294,265,-784
-162,238,-1262
-335,56,-1097
-478,42,-1132
-501,222,-1247
197,-42,-1276
56,-103,-1138
404,-300,-786
597,-201,-491
284,101,-528
119,325,-827
156,210,-1260
-728,144,-1309
-380,93,-1138
-423,277,-1444
-177,-42,-1319
255,-296,-1089
179,-72,-878
447,-292,-413
454,175,-505
-68,230,-821
134,191,-1251
-435,31,-1376
-587,140,-1167
-140,255,-1407
-179,-37,-1426
236,-277,-1110
380,-337,-815
259,-99,-566
527,181,-396
-66,466,-851
-42,80,-1114
-341,175,-1253
-769,42,-1128
-251,126,-1251
-13,3,-1485
50,-245,-1036
556,-87,-833
431,-232,-568
193,134,-372
386,224,-759
-224,271,-1257
-310,-122,-1196
-655,222,-1177
-454,103,-1223
72,177,-1313
35,-337,-1046
300,-247,-771
583,-199,-464
236,128,-468
232,409,-675
-46,195,-1204
-407,-169,-1173
-540,191,-1128
-388,165,-1284
-58,40,-1259
103,-160,-1087
427,-372,-634
392,-140,-488
394,-3,-308
183,341,-603
-54,179,-1095
-384,23,-1057
-525,136,-1007
-458,140,-1180
-15,121,-1204
54,-298,-942
290,-265,-651
530,-238,-374
245,146,-218
271,470,-575
-121,230,-946
-251,-115,-1018
-642,74,-907
-349,121,-1061
-27,126,-1149
99,-312,-944
394,-150,-673
406,-175,-263
400,113,-296
165,452,-525
35,128,-903
-370,140,-1013
-577,-13,-952
-306,302,-1112
-206,-173,-1098
80,-212,-909
396,-74,-550
363,-187,-347
353,68,-203
167,493,-511
-56,322,-936
-275,-68,-991
-589,80,-866
-347,-25,-1020
-44,-91,-1139
78,-228,-956
327,-162,-609
394,-42,-439
368,21,-160
199,511,-538
-11,208,-935
-314,68,-1071
-579,93,-1075
-411,165,-1071
5,-316,-1270
37,-325,-944
363,-171,-714
470,-95,-331
308,216,-284
195,447,-579
-27,271,-1020
-425,-31,-1147
-577,107,-1024
-407,64,-1186
-93,-245,-1270
218,-105,-958
355,-240,-696
345,-152,-363
542,11,-382
23,466,-523
142,337,-909
-368,124,-1013
-651,85,-985
-263,-19,-1089
-220,-249,-1202
148,-56,-919
415,-257,-558
413,-292,-413
308,152,-267
247,421,-493
9,429,-831
-398,128,-985
-489,107,-952
-419,-31,-1018
-81,-206,-1157
115,-144,-827
390,-269,-691
302,-9,-279
382,85,-148
259,329,-538
-81,259,-845
-255,136,-892
-651,220,-888
-304,-76,-1065
-40,-21,-1161
40,-304,-817
392,-93,-708
343,-286,-255
380,136,-177
214,181,-419
-132,433,-802
-167,89,-886
-749,212,-888
-339,-56,-1013
-89,-85,-1134
93,-146,-864
324,-212,-534
433,-255,-341
212,31,-154
396,402,-376
-156,398,-849
-345,62,-813
-464,238,-888
-515,-60,-1067
-74,-15,-1040
167,-210,-835
150,-273,-624
636,-152,-327
245,-7,-169
212,415,-415
29,392,-888
-382,150,-987
-517,70,-923
-361,-105,-1093
-160,19,-1223
175,-257,-872
300,-183,-726
290,-195,-288
571,-7,-279
132,322,-509
-29,208,-890
-316,288,-972
-577,52,-936
-425,39,-1202
-122,-150,-1192
128,-181,-999
290,-224,-735
363,-197,-339
509,39,-273
206,329,-445
-33,374,-849
-296,208,-995
-599,58,-907
-407,-68,-1034
-185,-70,-1186
134,-204,-909
304,-261,-601
437,-199,-366
394,95,-183
284,333,-466
-95,413,-806
-197,111,-899
-638,74,-936
-345,17,-993
-185,11,-1223
148,-275,-821
286,-216,-669
435,-296,-245
347,35,-163
206,497,-402
46,366,-700
-370,257,-950
-517,46,-903
-404,-74,-954
-191,-54,-1056
132,-140,-856
316,-292,-724
400,-316,-179
331,81,-121
259,382,-398
-17,501,-849
-333,150,-784
-534,121,-812
-425,-99,-1059
-171,-56,-1089
163,-181,-806
167,-409,-640
423,-163,-292
466,11,-138
158,355,-390
-35,626,-753
-263,185,-851
-552,40,-892
-400,-140,-946
-162,-56,-1067
-17,-35,-837
388,-419,-661
269,-195,-292
392,-76,-15
284,429,-489
-83,665,-761
-240,89,-796
-548,1,-856
-386,-126,-1110
-142,-39,-1153
46,-83,-753
333,-255,-700
324,-343,-351
505,93,-169
179,357,-363
9,421,-866
-357,136,-1022
-439,31,-841
-470,105,-1081
-244,-111,-1255
206,-72,-1009
214,-347,-739
427,-318,-327
415,-33,-343
240,300,-480
19,527,-827
-308,251,-1005
-560,142,-1009
-474,-46,-1089
-144,-119,-1192
11,-365,-1016
257,-292,-747
495,-74,-421
345,97,-156
261,472,-445
-39,351,-802
-171,-7,-974
-614,163,-907
-392,5,-1011
-179,-19,-1143
-64,-187,-923
413,-312,-675
372,-290,-376
314,-21,-93
466,472,-376
-146,538,-769
-146,165,-888
-495,193,-839
-515,-83,-1052
-113,-64,-1065
66,-224,-948
204,-353,-568
433,-152,-267
448,-3,-220
181,447,-277
-3,511,-679
-288,136,-903
-404,95,-911
-486,40,-942
-214,13,-972
167,-197,-991
152,-386,-653
505,-247,-244
386,-93,-130
212,411,-392
40,618,-714
-292,140,-853
-474,185,-862
-409,-39,-940
-226,-62,-1056
72,-247,-819
308,-327,-696
320,-220,-318
429,-48,-107
257,419,-351
-64,443,-694
-189,232,-927
-511,0,-796
-460,11,-983
-191,-52,-1048
122,-162,-870
203,-275,-720
359,-351,-261
439,-21,-195
167,368,-310
138,544,-694
-298,214,-919
-552,70,-829
-337,-35,-1009
-357,-81,-1067
169,-195,-894
201,-380,-626
400,-201,-341
392,44,-148
214,402,-337
-11,523,-737
-191,130,-886
-536,89,-880
-417,-95,-936
-222,-44,-1130
15,-251,-919
296,-232,-655
486,-251,-374
281,-5,-177
331,347,-374
-48,454,-712
-222,212,-944
-493,70,-913
-460,-83,-1009
-218,-21,-1169
78,-208,-913
261,-365,-833
398,-271,-345
501,89,-281
142,333,-429
101,421,-812
-210,175,-1052
-579,103,-929
-335,66,-1165
-300,-42,-1270
144,-181,-1067
226,-292,-821
437,-222,-390
538,-54,-251
107,312,-392
115,505,-808
-197,234,-1030
-616,130,-905
-394,29,-1016
-288,-52,-1124
74,-218,-962
167,-374,-753
501,-171,-423
406,-3,-154
265,396,-361
-9,390,-702
-146,201,-872
-552,136,-882
-396,-25,-944
-236,64,-1138
5,-152,-856
281,-316,-788
386,-298,-296
388,-54,-85
253,413,-300
9,513,-712
-169,281,-917
-569,66,-780
-392,-50,-931
-236,54,-1100
21,-232,-882
245,-407,-735
318,-251,-284
454,56,-146
175,370,-253
56,396,-667
-183,232,-843
-597,121,-769
-361,-21,-974
-353,-17,-1065
74,-195,-907
173,-413,-655
486,-224,-374
378,-78,-89
261,411,-273
91,454,-696
-201,234,-884
-482,74,-796
-411,-40,-890
-318,27,-1110
85,-228,-911
142,-376,-667
491,-220,-351
353,-52,-150
232,361,-304
124,339,-646
-171,261,-925
-532,162,-821
-347,-9,-936
-283,-62,-1151
5,-175,-915
261,-368,-747
376,-322,-339
431,19,-222
218,361,-230
152,456,-730
-179,238,-950
-581,66,-802
-325,44,-976
-308,-60,-1120
66,-156,-987
191,-382,-749
404,-277,-390
437,9,-251
193,314,-284
154,458,-761
-167,232,-946
-568,126,-853
-353,-21,-981
-294,-66,-1190
3,-97,-1016
203,-300,-780
497,-226,-443
378,-115,-283
310,370,-370
130,415,-720
-134,273,-1015
-601,78,-940
-359,-60,-1034
-335,37,-1301
-21,-70,-1001
402,-242,-870
720,-366,-488
722,-46,-339
1063,402,-257
597,513,-843
890,201,-1067
234,58,-1038
650,128,-1132
769,-64,-1169
974,-181,-1139
1382,-548,-905
1225,-46,-618
1588,-66,-329
1200,558,-607
1311,351,-837
739,339,-1063
669,27,-946
644,25,-1118
897,-64,-1319
1118,-204,-1237
1143,-288,-833
1327,-204,-663
1510,-189,-429
1182,409,-542
866,497,-778
909,93,-1126
458,277,-1186
404,228,-1167
655,74,-1333
958,-357,-1266
1284,-534,-989
1177,-35,-521
1503,-107,-296
1247,388,-624
1335,351,-798
894,343,-1065
558,210,-995
837,-87,-1202
997,74,-1342
1139,-70,-1214
1553,-347,-901
1674,-306,-575
1795,3,-575
1545,476,-577
1307,452,-835
1110,-5,-1024
681,80,-997
884,197,-1177
589,115,-1253
1093,-345,-1210
1467,-517,-935
1223,-83,-622
1542,115,-343
1313,271,-626
1458,339,-776
872,411,-1046
708,107,-1015
669,-150,-1307
933,35,-1138
1143,-140,-1188
1317,-253,-981
1458,-612,-624
1885,115,-384
1366,714,-628
1303,290,-782
1216,335,-1097
897,-259,-1044
917,532,-1192
1087,105,-1235
1188,-355,-1233
1737,-692,-1075
1614,-7,-589
1512,156,-407
1495,236,-704
1557,165,-821
702,587,-991
599,267,-1020
491,-91,-1372
821,97,-1247
817,-136,-1253
1292,-224,-985
952,-501,-741
1378,-384,-376
979,663,-505
911,308,-966
415,230,-1134
138,-191,-1083
208,484,-1167
80,156,-1356
550,-325,-1247
513,-720,-1128
683,195,-790
544,13,-464
439,343,-571
122,-7,-894
167,261,-1024
-404,-56,-1159
-593,382,-1276
-275,-33,-1335
-312,-83,-1333
154,-443,-1124
0,-111,-642
240,-222,-478
162,331,-558
-269,595,-897
-111,150,-1075
-815,33,-1139
-862,204,-1204
-757,165,-1409
-1216,-488,-1547
-214,-423,-829
-1145,-99,-784
-499,-101,-609
-1337,382,-404
-1182,283,-677
-1382,-56,-1059
-1832,300,-1223
-1534,448,-1095
-2119,171,-1624
-651,-351,-1138
-1149,-751,-1200
-669,-140,-450
-772,-37,-445
-503,245,-573
-1294,210,-905
-1005,-7,-1069
-1448,341,-1364
-1182,210,-1389
-1364,392,-1352
-737,-23,-1296
-156,-441,-1059
-396,-382,-716
-42,-325,-251
-345,640,-511
-767,187,-784
-769,-417,-1194
-1344,13,-1245
-1426,343,-1272
-1430,624,-1471
-913,-152,-1370
-886,-503,-1225
-718,-29,-577
-669,-9,-528
-862,-44,-450
-1321,-132,-782
-1296,218,-1227
-1907,167,-1432
-1622,-146,-1032
-1786,366,-1327
-1177,427,-1532
-1163,-324,-1169
-708,-702,-513
-792,-44,-435
-772,497,-527
-1524,314,-1026
-1044,-308,-1233
-1616,-218,-1481
-1674,558,-1120
-1563,423,-1313
-1091,109,-1434
-796,-669,-1106
-546,-62,-603
-917,-66,-413
-677,-212,-501
-1120,54,-940
-1335,343,-1270
-1748,134,-1245
-1721,-50,-1081
-1503,333,-1409
-1319,503,-1473
-894,-240,-1057
-745,-771,-587
-470,-517,-503
-772,366,-448
-1007,152,-663
-1151,44,-1247
-1221,-50,-1385
-1620,439,-1134
-1339,437,-1075
-962,-21,-1456
-501,-407,-1331
-302,-271,-692
-515,-72,-417
-134,-247,-378
-581,89,-968
-677,484,-1268
-938,148,-1241
-987,-1,-1114
-657,343,-1337
-402,411,-1462
-76,-306,-976
226,-566,-829
89,-263,-525
242,208,-505
-244,216,-819
-158,117,-1342
-489,-1,-1409
-854,251,-1188
-495,322,-1317
-136,91,-1415
132,-204,-1188
302,-263,-796
91,-261,-417
265,-23,-407
-191,132,-901
-111,370,-1294
-642,-23,-1245
-745,-25,-1136
-515,259,-1460
-244,220,-1444
23,-132,-1085
230,-443,-821
158,-259,-573
167,185,-370
-201,255,-864
-152,244,-1186
-648,-29,-1294
-712,72,-1169
-511,171,-1307
-216,154,-1458
74,-204,-1032
312,-130,-796
179,-204,-488
269,101,-411
-27,142,-872
-169,384,-1227
-517,7,-1259
-648,56,-1206
-456,117,-1387
-136,197,-1346
152,-251,-1036
298,-273,-769
201,-179,-495
212,154,-435
42,201,-745
-181,197,-1210
-550,39,-1221
-538,11,-1260
-530,222,-1370
-48,83,-1352
169,-236,-1155
302,-294,-704
324,-83,-530
146,140,-491
130,230,-753
-216,64,-1173
-507,35,-1214
-452,23,-1305
-517,267,-1350
85,115,-1395
173,-292,-1106
417,-292,-782
429,-101,-528
87,273,-478
220,327,-813
-288,21,-1218
-458,46,-1257
-544,40,-1212
-433,206,-1360
62,70,-1403
236,-290,-1128
468,-193,-810
448,-173,-489
255,251,-564
179,298,-755
-245,7,-1212
-452,40,-1247
-597,76,-1241
-433,204,-1387
-17,54,-1370
361,-366,-1192
370,-187,-749
554,-183,-550
281,247,-495
138,345,-761
-56,142,-1159
-450,17,-1243
-505,25,-1200
-402,113,-1323
64,0,-1413
333,-337,-1175
407,-148,-765
507,-95,-577
366,204,-484
220,452,-784
-80,46,-1079
-345,97,-1210
-523,46,-1243
-447,107,-1354
-44,27,-1436
267,-325,-1104
314,-111,-825
355,-181,-464
236,201,-505
156,345,-745
-234,126,-1202
-341,117,-1229
-648,117,-1196
-370,97,-1327
-81,72,-1405
316,-353,-1202
380,-179,-772
363,-257,-515
277,169,-515
146,353,-763
-228,197,-1175
-425,85,-1229
-628,132,-1264
-421,103,-1356
-126,126,-1391
363,-288,-1223
359,-236,-784
484,-269,-538
249,163,-448
193,345,-747
-212,140,-1147
-427,66,-1235
-591,99,-1243
-489,130,-1323
-48,152,-1467
263,-265,-1186
456,-160,-835
478,-269,-462
325,156,-491
183,386,-769
-165,146,-1141
-447,52,-1251
-616,-17,-1180
-491,165,-1331
-50,117,-1403
212,-224,-1223
437,-132,-841
482,-265,-456
433,142,-525
175,409,-739
-121,93,-1157
-380,78,-1272
-640,-40,-1212
-458,244,-1329
-74,113,-1376
259,-257,-1249
394,-247,-782
507,-259,-527
314,117,-407
234,456,-767
-165,87,-1138
-380,101,-1255
-603,-35,-1216
-515,259,-1300
-11,136,-1428
218,-288,-1225
380,-279,-835
521,-294,-517
267,156,-429
329,404,-761
-189,70,-1136
-341,76,-1241
-550,-17,-1243
-519,298,-1327
3,181,-1436
212,-283,-1218
392,-286,-866
511,-298,-482
349,150,-519
232,296,-710
-97,44,-1171
-398,142,-1235
-458,31,-1214
-503,302,-1356
0,160,-1393
226,-232,-1259
376,-339,-812
488,-273,-538
306,115,-476
167,257,-698
-64,56,-1157
-474,197,-1241
-429,58,-1231
-532,201,-1342
-3,238,-1401
210,-204,-1216
384,-283,-833
470,-304,-552
240,154,-437
185,210,-720
-105,42,-1155
-466,193,-1239
-503,56,-1204
-569,255,-1317
15,232,-1456
156,-173,-1173
400,-284,-884
482,-337,-507
359,109,-505
91,187,-679
-62,124,-1171
-484,165,-1251
-569,37,-1192
-519,296,-1335
-60,150,-1434
189,-101,-1210
322,-300,-856
521,-271,-521
431,31,-525
52,210,-669
-27,122,-1155
-472,144,-1229
-548,15,-1182
-505,255,-1315
-99,175,-1424
191,-56,-1221
322,-327,-866
519,-249,-583
382,-1,-407
185,263,-708
-39,130,-1138
-421,122,-1253
-548,-15,-1188
-542,255,-1313
-37,199,-1465
130,-64,-1169
402,-300,-901
495,-279,-575
357,39,-448
259,267,-691
-91,105,-1132
-333,111,-1255
-550,-31,-1175
-517,249,-1331
-44,197,-1444
165,-80,-1221
370,-314,-925
445,-273,-556
439,64,-519
206,267,-626
-58,144,-1175
-304,91,-1237
-505,-56,-1179
-468,216,-1300
-58,173,-1432
193,-85,-1264
339,-320,-886
413,-255,-609
404,91,-486
197,325,-640
-140,76,-1130
-263,105,-1227
-568,-39,-1200
-480,185,-1290
-33,195,-1444
130,-128,-1194
366,-279,-913
429,-298,-593
345,109,-474
191,333,-607
-144,111,-1093
