x,y,z
-23,56,-995
58,130,-1098
-78,-72,-1022
11,-48,-968
-83,7,-948
-48,160,-1083
21,95,-1083
-78,-87,-1048
-3,64,-956
-9,62,-946
-56,9,-1013
40,97,-1079
-93,-74,-1018
-11,-48,-919
-50,58,-972
-21,177,-1098
35,50,-1106
-5,-66,-1011
-52,1,-911
97,105,-944
-89,52,-1083
121,140,-1056
-99,-105,-1052
-33,-54,-888
9,60,-976
-72,216,-1122
117,85,-1108
-29,-93,-1054
9,-29,-880
64,81,-936
-64,95,-1061
83,136,-1093
-89,-152,-1067
1,-72,-868
-15,50,-968
-19,238,-1124
70,58,-1097
-7,-117,-1040
-3,0,-880
42,39,-960
-56,134,-1069
58,64,-1061
-54,-126,-1052
-62,-44,-853
1,68,-962
19,216,-1143
-17,-3,-1122
101,-97,-1016
-68,27,-864
117,50,-948
-66,158,-1097
76,66,-1059
-29,-134,-1075
-68,-70,-874
27,93,-958
-31,257,-1132
37,7,-1083
39,-99,-1022
-80,15,-894
101,60,-962
-66,169,-1089
74,46,-1052
-66,-105,-1061
-44,-50,-851
-17,91,-1009
-3,216,-1143
-1,-15,-1067
3,-95,-993
-56,54,-884
23,60,-979
-37,165,-1097
1,-27,-1052
-21,-103,-1046
-93,-37,-870
-27,119,-997
1,216,-1153
-66,-50,-1052
52,-105,-976
-132,44,-901
52,80,-995
-89,218,-1112
-33,-44,-1013
-27,-163,-1028
-197,-40,-864
-29,162,-1015
-62,234,-1167
-9,-89,-1028
66,-89,-966
-181,58,-882
-257,21,-979
-460,251,-1202
-669,-9,-1083
-335,-245,-831
-1407,-74,-1157
-993,126,-979
-1561,361,-1120
-1126,-193,-954
-1544,5,-1075
-1356,-130,-856
-1335,46,-895
-1477,509,-1097
-1223,-91,-966
-1358,-407,-1081
-1093,-160,-798
-1565,423,-1218
-895,134,-1169
-1428,-279,-1073
-700,-21,-761
-1423,571,-1126
-718,85,-1370
-952,-337,-1194
-831,-534,-630
-829,396,-728
-878,597,-1262
-677,9,-1309
-864,-472,-1106
-813,-509,-720
-925,384,-882
-952,554,-972
-919,-39,-1161
-1145,-103,-1294
-1061,-337,-1020
-1212,-35,-808
-1262,15,-716
-1495,415,-1182
-1151,76,-1327
-1444,-228,-1050
-1165,-138,-659
-1567,50,-964
-1255,-27,-1067
-1387,191,-1005
-1161,74,-929
-1516,115,-1098
-1477,-240,-1046
-1262,-163,-958
-1196,396,-1134
-1268,240,-1143
-1165,-107,-970
-1134,-220,-765
-1077,232,-1069
-1098,232,-1260
-1290,-269,-1050
-1100,-404,-806
-1288,245,-946
-1335,564,-1153
-1272,-35,-1182
-1272,-782,-964
-1167,294,-821
-1571,856,-1085
-1173,-191,-1151
-1337,-447,-1128
-1143,-439,-921
-1487,657,-841
-1245,134,-989
-1516,-390,-1294
-1221,-134,-1056
-1598,203,-911
-1395,152,-913
-1423,-109,-1159
-1257,-107,-1136
-1565,351,-1016
-1378,-83,-886
-1426,-232,-1009
-1301,109,-925
-1481,380,-1262
-1421,-48,-1204
-1339,-327,-845
-1368,-152,-772
-1626,745,-1069
-948,0,-1052
-1495,-126,-1315
-1065,-365,-858
-1698,335,-899
-1163,-91,-802
-1352,152,-1311
-1030,158,-1167
-1715,56,-1056
-1210,-197,-776
-1249,-76,-907
-1147,181,-1110
-1218,245,-1050
-1639,-89,-1102
-1011,-712,-870
-1403,569,-962
-1216,99,-985
-1512,286,-1239
-1034,-854,-1083
-1294,156,-866
-1401,661,-847
-1473,25,-1153
-1358,-409,-1276
-1424,-415,-919
-1596,460,-890
-1465,-509,-1333
-1177,7,-979
-1663,450,-983
-1380,-144,-936
-1491,-93,-1157
-1399,-220,-923
-1692,679,-1087
-1223,-146,-1071
-1545,-554,-1030
-1469,284,-813
-1352,277,-1292
-1075,144,-1009
-1555,-201,-894
-935,-439,-1009
-1225,907,-1169
-845,-238,-886
-1290,58,-1067
-603,-378,-1165
-878,406,-915
-513,-140,-849
-778,191,-1054
-169,-306,-1239
-331,419,-909
-101,-273,-935
-392,413,-964
119,-417,-1089
15,370,-1085
-21,-279,-1001
-21,-27,-935
281,37,-997
-83,421,-1024
298,-76,-956
288,-357,-1087
70,197,-958
126,-15,-872
148,162,-1067
310,-220,-1065
279,228,-866
376,-144,-888
515,507,-1057
931,-17,-1024
999,-195,-1253
1479,423,-595
1571,-673,-1171
1637,977,-1013
1415,-242,-1153
1924,-281,-970
1153,540,-999
1727,-901,-1071
669,1214,-1210
1659,-636,-1046
841,458,-1106
1007,195,-845
1348,-509,-983
821,216,-936
827,308,-1028
1243,-33,-935
671,-144,-1022
1038,-44,-737
562,355,-1106
1360,-68,-935
448,-19,-1264
835,-259,-1050
630,404,-1057
907,-115,-868
648,119,-1239
821,144,-1171
1005,-142,-911
745,122,-845
1077,-81,-964
1073,240,-1128
1231,-25,-995
808,187,-878
1354,-402,-802
1393,15,-1122
1126,525,-1034
1421,290,-1026
1018,-208,-1112
1682,-48,-1036
1272,81,-1097
1013,620,-868
1612,-534,-1124
1251,33,-1052
1352,-142,-878
1220,363,-925
1102,-74,-1206
1409,-40,-866
1089,-76,-853
1393,324,-974
663,-3,-1237
1524,25,-890
1356,169,-917
1233,111,-989
1506,-300,-1048
1274,27,-972
1460,277,-977
1138,35,-1110
1022,-247,-1005
1210,-245,-987
1303,587,-995
1436,150,-983
1186,-345,-1063
1364,11,-821
1503,341,-1024
1557,550,-1028
1052,-279,-1206
1667,-402,-874
1510,388,-1046
1665,294,-868
946,9,-1307
1665,-400,-845
1553,152,-956
1331,347,-995
1063,-74,-1130
1647,-365,-909
1188,484,-1028
1563,140,-958
1126,93,-1001
1573,-521,-1009
1378,372,-1161
1241,478,-901
1528,-357,-1003
1231,-148,-1003
1493,-218,-985
935,661,-1028
1243,9,-1120
1342,-337,-1052
960,85,-868
1337,158,-897
1009,351,-1245
1569,-251,-925
1175,109,-938
1469,60,-929
1120,80,-1180
1544,-275,-919
1290,271,-919
1360,105,-1016
1272,0,-1073
1446,-201,-923
1294,396,-1030
1376,204,-1054
1311,-44,-1130
1520,-322,-911
1196,234,-970
1243,316,-952
1116,-21,-1122
1389,-314,-901
874,60,-974
1056,136,-917
694,101,-1145
1093,-189,-954
702,208,-970
833,29,-977
523,19,-1114
817,-48,-942
720,244,-997
552,93,-1032
630,-189,-1015
568,-181,-1022
536,251,-1056
454,181,-1042
470,-81,-983
532,-165,-968
370,70,-1075
376,273,-1038
365,13,-1075
491,-25,-999
324,-48,-1036
308,136,-954
337,95,-1042
324,39,-1132
327,37,-1073
210,-58,-964
292,-64,-976
255,80,-1044
261,148,-1056
150,105,-1022
146,-101,-1018
220,-9,-1052
60,195,-1073
148,175,-1065
119,-62,-1102
165,-109,-1077
117,9,-1016
111,152,-997
191,-21,-1087
165,-78,-1085
101,-23,-1048
113,87,-1036
163,99,-1104
150,70,-1128
158,85,-1143
144,-29,-1104
148,-64,-1098
191,-1,-1143
146,122,-1200
162,80,-1171
76,-109,-1218
156,-5,-1276
87,162,-1356
148,162,-1346
191,-72,-1403
138,-80,-1374
173,83,-1358
146,228,-1434
204,109,-1497
124,-39,-1442
119,-119,-1370
60,29,-1376
54,89,-1442
91,117,-1417
23,21,-1315
48,-91,-1270
27,-35,-1243
27,109,-1262
87,136,-1278
19,40,-1192
62,-175,-1098
-21,-25,-1132
74,199,-1223
17,109,-1192
81,-31,-1069
27,-122,-1052
27,54,-1067
50,203,-1124
64,80,-1180
52,19,-1122
-13,-52,-1015
52,66,-1024
9,199,-1221
27,99,-1241
56,1,-1165
-11,-87,-1110
31,13,-1102
-9,148,-1200
95,169,-1300
0,54,-1290
-21,-97,-1175
3,9,-1225
0,162,-1409
19,115,-1395
25,-9,-1276
52,-91,-1245
-21,54,-1266
56,95,-1350
29,13,-1434
25,-134,-1344
-13,-156,-1202
-83,27,-1188
-62,238,-1370
-101,31,-1387
-58,-111,-1303
-134,-136,-1194
-128,-13,-1139
-93,162,-1206
-68,132,-1282
-70,-29,-1223
-132,-212,-1130
-83,-27,-1157
-68,163,-1290
-27,160,-1247
-15,13,-1182
-21,-66,-1143
29,54,-1186
29,152,-1264
103,111,-1352
76,-42,-1286
89,-74,-1145
70,93,-1171
7,234,-1348
50,99,-1401
17,-11,-1376
78,-54,-1237
-3,39,-1155
66,148,-1229
21,130,-1391
97,39,-1300
1,-195,-1196
11,-42,-1216
31,175,-1393
35,132,-1385
83,-17,-1307
35,-169,-1221
58,-13,-1190
58,124,-1309
40,105,-1438
35,-52,-1333
1,-158,-1186
21,50,-1192
-33,212,-1350
7,105,-1360
3,-37,-1317
-13,-78,-1255
-21,40,-1200
-5,111,-1233
33,74,-1383
-5,31,-1333
-33,-64,-1194
-44,5,-1218
-54,204,-1415
-7,189,-1413
-21,33,-1288
3,-56,-1212
-74,-7,-1196
40,117,-1286
-25,134,-1413
-21,-31,-1327
-56,-115,-1177
-50,0,-1206
-52,191,-1368
-42,142,-1366
-5,-33,-1298
-44,-97,-1251
3,21,-1214
-15,95,-1272
64,44,-1348
19,-76,-1337
-25,-134,-1182
23,-21,-1186
-58,185,-1366
29,56,-1419
-35,-46,-1356
25,-148,-1241
-29,44,-1210
31,122,-1290
40,144,-1424
21,-3,-1366
-27,-121,-1257
1,-7,-1241
-35,181,-1380
-7,64,-1401
-29,27,-1329
-5,-52,-1290
-44,80,-1255
19,95,-1309
-3,72,-1385
13,23,-1329
-29,-33,-1194
-33,25,-1229
-35,156,-1380
-27,58,-1370
-11,-31,-1321
-40,-66,-1206
0,58,-1188
-58,126,-1294
80,136,-1364
-29,-27,-1286
-15,-113,-1149
5,25,-1225
-50,183,-1366
50,23,-1366
-56,-39,-1298
54,-124,-1245
-44,70,-1227
33,121,-1266
42,167,-1395
-1,23,-1317
-9,-158,-1184
-83,-3,-1216
-7,99,-1399
-44,195,-1432
-1,-31,-1325
-9,-136,-1262
-11,3,-1235
7,212,-1296
54,156,-1401
-27,-74,-1383
-35,-236,-1239
3,7,-1280
-44,314,-1415
0,160,-1378
29,-39,-1315
-25,-152,-1282
25,39,-1260
3,140,-1296
21,80,-1419
-9,-48,-1342
-37,-107,-1214
-35,44,-1208
-40,187,-1382
11,70,-1413
-44,-46,-1292
21,-126,-1231
-74,42,-1223
56,126,-1303
-5,160,-1411
1,-25,-1346
3,-152,-1206
-62,-1,-1186
35,173,-1358
-60,162,-1415
27,-19,-1300
-54,-81,-1276
7,-11,-1243
-5,130,-1303
44,99,-1380
-33,35,-1352
-23,-109,-1200
-13,15,-1262
-40,165,-1395
13,142,-1397
-13,-54,-1333
-9,-156,-1235
-5,40,-1235
-19,199,-1305
68,181,-1403
-58,-13,-1374
1,-226,-1206
-60,-35,-1251
3,222,-1356
-31,193,-1399
5,-5,-1321
-11,-115,-1272
-5,-9,-1229
11,111,-1327
17,185,-1380
31,-44,-1333
-62,-97,-1221
-21,-39,-1239
-37,236,-1378
-5,62,-1397
-48,1,-1346
21,-130,-1255
-66,46,-1231
64,152,-1276
27,109,-1421
7,-44,-1362
-48,-126,-1249
0,9,-1221
-42,222,-1368
0,132,-1378
-19,-66,-1335
-21,-95,-1284
-48,17,-1253
37,201,-1276
5,91,-1417
-7,19,-1319
0,-191,-1227
-66,1,-1260
27,195,-1411
-31,142,-1389
19,-11,-1300
17,-130,-1257
-31,-3,-1223
40,173,-1329
-48,134,-1421
70,-91,-1356
-85,-80,-1194
29,-31,-1180
-25,259,-1378
-33,85,-1424
29,-81,-1335
-62,-85,-1278
19,13,-1210
21,220,-1255
33,115,-1393
-39,-39,-1370
-33,-177,-1235
-50,37,-1221
-31,204,-1350
31,140,-1413
-48,13,-1313
39,-179,-1225
-50,60,-1284
54,146,-1313
25,115,-1385
-1,-52,-1364
-68,-89,-1218
19,27,-1192
-44,228,-1360
-33,40,-1417
33,-9,-1327
-58,-111,-1247
-19,89,-1216
62,156,-1280
-21,33,-1378
78,-11,-1329
-91,-66,-1251
66,5,-1184
-64,154,-1376
33,31,-1380
-37,81,-1337
3,-80,-1227
-33,40,-1223
29,-17,-1311
-5,103,-1403
52,117,-1303
-44,-39,-1235
-5,-97,-1220
-7,11,-1378
-33,160,-1405
-17,140,-1307
-21,9,-1245
-9,-208,-1225
-7,40,-1309
35,195,-1411
9,171,-1331
-9,-238,-1198
-50,-101,-1231
-35,160,-1362
3,300,-1368
11,62,-1346
-39,-302,-1262
37,-17,-1206
42,185,-1298
-29,312,-1356
74,-132,-1337
-54,-160,-1237
-9,-31,-1262
-31,298,-1323
-9,156,-1358
-37,-95,-1325
23,-66,-1266
-19,42,-1253
-9,185,-1243
95,11,-1383
-66,0,-1382
21,-109,-1177
-9,35,-1200
-46,162,-1387
-9,128,-1393
-7,-5,-1305
-35,-121,-1257
-33,21,-1206
80,126,-1274
-31,156,-1415
37,1,-1325
-46,-132,-1206
-13,-72,-1198
-5,171,-1370
-31,136,-1424
-35,101,-1301
15,-93,-1255
-39,-48,-1221
9,46,-1251
37,191,-1411
-60,111,-1370
-1,-165,-1208
-31,-68,-1221
-40,158,-1319
-5,203,-1391
-50,1,-1294
-17,-134,-1233
3,-64,-1268
-23,201,-1288
78,206,-1354
1,-40,-1348
-52,-136,-1173
35,-107,-1194
-48,226,-1348
9,146,-1389
1,33,-1370
-56,-70,-1218
52,-68,-1186
58,81,-1266
-72,181,-1380
136,46,-1362
-115,-54,-1260
66,-117,-1200
-7,169,-1313
-68,89,-1399
29,83,-1337
-64,-89,-1264
39,-97,-1202
-50,199,-1278
91,144,-1370
-62,44,-1352
48,-199,-1206
-42,7,-1239
-62,167,-1290
-7,162,-1368
-40,11,-1346
-25,-91,-1264
-13,-25,-1196
21,1,-1284
-9,222,-1366
66,5,-1327
-74,5,-1212
7,-152,-1214
-66,101,-1325
-23,124,-1366
0,93,-1366
-62,-58,-1231
-3,-46,-1192
25,140,-1259
-13,167,-1378
19,-52,-1368
-50,-95,-1153
23,-64,-1231
-44,208,-1337
3,138,-1383
-60,101,-1317
-3,-93,-1221
-1,-64,-1182
5,66,-1266
1,212,-1354
0,40,-1366
13,-105,-1200
-44,-56,-1200
-37,130,-1284
-42,171,-1370
27,-13,-1362
-37,-3,-1259
42,-158,-1223
44,173,-1249
-35,150,-1360
68,89,-1272
-56,-142,-1235
-23,-128,-1231
-9,136,-1321
-23,189,-1372
-13,138,-1321
-11,-156,-1231
48,-109,-1167
-48,163,-1317
124,171,-1382
-27,87,-1389
0,-121,-1153
-15,-78,-1221
-46,126,-1272
3,128,-1428
-54,171,-1333
-21,-142,-1243
19,-60,-1163
-29,117,-1249
39,122,-1300
64,111,-1352
-52,-111,-1237
5,-3,-1095
-11,13,-1241
-1,160,-1257
-17,115,-1214
7,-54,-1102
-56,5,-1015
99,5,-991
-62,224,-1116
76,-7,-985
-56,-3,-952
3,-156,-849
-93,175,-946
68,130,-936
-109,117,-917
58,-81,-769
-11,-25,-749
25,19,-812
39,183,-864
78,5,-853
-35,-54,-704
40,-119,-743
-13,126,-759
-35,185,-837
48,111,-876
-7,-119,-860
-68,-74,-702
85,189,-653
27,130,-905
-50,103,-868
99,-121,-737
-66,-144,-749
-95,121,-851
83,185,-837
-181,136,-890
76,-76,-782
-68,-95,-776
-3,-48,-788
-29,124,-966
13,-44,-1048
-7,-74,-907
-46,-74,-921
-23,191,-964
54,40,-1147
-46,46,-1173
-64,-175,-1155
122,-81,-1132
-35,89,-1163
46,220,-1229
109,29,-1282
-152,-119,-1247
91,-101,-1182
-66,115,-1243
-42,103,-1307
-9,111,-1368
-62,-121,-1231
-39,-80,-1190
31,154,-1182
-93,121,-1276
160,44,-1229
-152,-60,-1188
99,-76,-1038
-40,130,-1165
-99,222,-1206
160,81,-1149
-121,-40,-1136
142,-160,-940
50,183,-1085
-21,132,-1089
140,191,-1141
-13,-89,-1036
-11,-76,-970
35,173,-1005
-66,251,-1147
101,85,-1057
-31,3,-1032
64,-124,-888
-31,105,-1061
42,181,-1063
-15,115,-1067
46,-93,-1024
-89,-81,-1007
21,115,-1024
-89,189,-1157
1,134,-1108
-7,-46,-1015
-42,-177,-952
109,121,-1005
-56,117,-1171
66,132,-1046
-33,-138,-1011
-17,-167,-981
-66,83,-995
3,197,-1081
-58,175,-1132
-3,-130,-991
-21,-165,-903
-19,17,-921
31,140,-1016
-23,132,-1065
-40,-80,-950
31,-175,-927
-128,15,-921
70,167,-1024
-52,195,-1015
15,-162,-966
-40,-42,-872
15,-99,-938
-23,300,-972
66,-19,-1009
-39,3,-938
-29,-195,-907
-56,83,-940
17,101,-1038
-31,140,-1048
-5,0,-899
122,-185,-833
-113,230,-815
66,56,-1036
-9,228,-1163
-115,-107,-1005
54,-124,-903
-132,3,-1227
146,126,-1239
21,93,-1198
31,117,-1028
167,-160,-1190
119,48,-1098
-50,44,-1138
140,64,-1147
-111,19,-1065
-11,-208,-901
-150,158,-1018
-107,46,-1130
-97,183,-1040
-54,-91,-981
-85,-91,-923
-23,40,-1001
7,181,-1067
9,122,-1087
144,-76,-997
-101,-60,-935
62,148,-880
-9,300,-1083
21,15,-1085
-31,-78,-987
60,-189,-876
-7,97,-935
42,158,-1040
95,136,-1075
-11,-87,-1061
-35,-54,-1028
31,58,-1007
-74,152,-1171
-11,193,-1087
33,-72,-1075
-132,81,-989
42,58,-935
-46,101,-1120
-52,-9,-1067
33,-128,-1036
-66,-46,-987
-109,136,-993
154,189,-1079
-134,136,-1157
130,-242,-1020
17,-70,-995
33,48,-993
44,212,-1030
54,-9,-1095
-54,1,-1001
31,-160,-888
-85,37,-964
-83,74,-1036
122,95,-1028
-138,35,-1007
134,-101,-854
-52,134,-1001
27,152,-960
187,54,-1056
-117,-62,-1046
44,-99,-831
5,103,-950
-95,160,-1061
60,156,-991
-58,-83,-966
-44,-109,-841
93,-68,-899
-68,316,-1052
85,17,-974
64,46,-1024
-162,-81,-880
117,5,-890
3,220,-1098
-107,15,-1016
154,25,-915
-122,-40,-917
33,58,-819
54,91,-960
-78,44,-976
101,-175,-919
-52,-93,-876
-101,124,-798
93,150,-985
-103,144,-1005
17,-66,-806
74,-119,-812
-128,-33,-790
117,156,-753
-15,169,-886
-37,-60,-767
-19,-105,-730
-115,-54,-735
-27,150,-813
1,146,-905
-74,40,-745
64,5,-706
-11,-31,-802
42,74,-810
99,121,-804
21,-154,-858
-83,19,-743
56,171,-720
-21,152,-847
-48,99,-901
-5,-175,-782
-13,-193,-696
-64,224,-718
56,124,-812
-74,267,-804
33,-39,-786
64,-255,-745
-187,5,-776
74,156,-835
-11,138,-913
-105,0,-874
138,-54,-806
5,1,-788
66,140,-853
85,-31,-931
87,-46,-786
-60,-187,-798
7,210,-821
31,236,-892
-103,0,-933
19,-60,-784
-11,-208,-735
-66,140,-687
27,99,-817
-40,210,-913
-21,-56,-778
-27,-177,-710
-87,29,-704
39,-1,-780
-76,259,-827
3,58,-772
66,-40,-786
-56,-50,-689
11,136,-728
117,111,-786
-33,-64,-860
19,-37,-659
-33,62,-712
-44,220,-876
3,44,-882
-27,-117,-763
-44,-78,-683
78,78,-757
-31,132,-843
-72,150,-796
40,66,-839
-68,-66,-817
0,-64,-741
-58,9,-812
-56,228,-843
122,39,-868
-50,-140,-780
-17,-5,-640
62,158,-798
62,-29,-874
-42,-25,-774
-66,-107,-638
74,39,-714
-105,265,-874
19,27,-757
-60,23,-687
78,-136,-739
-76,21,-769
78,31,-616
17,136,-794
23,142,-825
-1,-126,-733
-117,-29,-569
25,162,-774
-27,175,-913
-93,5,-739
52,-126,-519
-58,117,-747
33,117,-788
89,62,-745
-134,-9,-644
70,-80,-712
68,-56,-757
-197,218,-702
52,80,-696
50,101,-913
-89,-126,-753
81,1,-489
-23,91,-696
80,138,-919
62,-68,-782
-107,-109,-540
5,9,-728
40,210,-964
-70,31,-720
-15,-17,-612
107,-56,-817
-50,-19,-782
39,60,-642
-25,101,-722
35,-7,-874
17,-91,-745
-134,-70,-585
13,247,-710
-29,95,-987
-64,-74,-733
21,-56,-554
-50,99,-702
95,115,-870
-31,163,-716
-11,-126,-683
74,-62,-774
-81,52,-784
-39,154,-665
-7,165,-794
44,-72,-882
-33,17,-726
-15,5,-530
58,134,-767
23,3,-935
-58,9,-687
-11,-48,-550
-11,44,-763
-33,191,-800
-89,31,-692
7,-40,-763
11,-121,-769
-9,25,-622
-15,163,-605
56,64,-845
17,0,-823
-52,-154,-614
-11,113,-597
7,91,-831
-19,74,-849
-21,17,-702
27,-109,-698
-44,-7,-720
29,74,-718
-1,121,-722
-5,25,-780
-68,-93,-716
13,-50,-671
-122,216,-712
68,-31,-780
-89,130,-817
23,-154,-614
3,7,-632
-66,191,-788
111,72,-749
-27,29,-687
-37,-208,-671
11,60,-726
-72,232,-673
-9,76,-749
25,-27,-841
-33,-93,-706
39,21,-527
13,156,-753
-7,85,-827
7,-1,-685
-42,-74,-640
-21,21,-730
-68,134,-757
-48,60,-722
33,-29,-753
-23,-3,-747
-9,-39,-585
-29,91,-669
62,70,-847
-9,60,-774
-19,-132,-595
-23,-46,-702
-46,122,-780
-9,222,-759
-44,-7,-743
13,-126,-708
-33,-39,-655
7,119,-667
40,130,-772
-56,62,-757
3,-130,-595
-33,9,-687
-52,109,-757
0,173,-732
-66,-3,-743
74,-95,-692
-37,-3,-657
-3,85,-650
85,132,-784
-66,15,-825
-1,-119,-607
40,-44,-694
-99,210,-802
44,171,-792
-13,33,-765
-15,-144,-708
0,-40,-720
-15,171,-698
42,64,-792
-40,7,-804
-11,-113,-677
-64,25,-669
0,152,-751
-58,81,-806
40,-29,-782
-44,-19,-694
-33,15,-599
27,105,-710
-21,23,-759
50,-44,-722
-44,-66,-702
-9,46,-634
19,142,-726
-40,40,-778
17,13,-743
1,-66,-661
-21,9,-640
11,142,-712
13,99,-761
-13,-56,-726
-68,-126,-685
11,58,-634
-60,126,-710
-50,113,-817
-25,56,-751
13,-95,-663
-44,29,-605
-21,54,-696
42,111,-772
-56,19,-741
-7,-58,-648
-19,-64,-671
-76,152,-653
-13,154,-761
31,-5,-782
-56,-119,-671
40,9,-569
35,199,-706
40,1,-784
-62,0,-737
13,-130,-655
-23,31,-739
-39,185,-691
-46,15,-730
1,7,-808
-1,-68,-739
-27,85,-571
-11,52,-669
78,58,-819
-40,29,-774
-25,-85,-595
1,-27,-683
-83,81,-786
3,66,-735
-37,58,-732
7,-46,-778
-11,9,-671
-13,89,-646
5,56,-757
9,-9,-788
-44,-64,-659
-29,-3,-644
-11,214,-782
-50,15,-802
21,19,-714
-33,-87,-698
15,-37,-648
-13,113,-702
-19,85,-782
7,121,-786
-35,-109,-675
-15,-74,-655
-56,101,-728
15,136,-769
-13,101,-802
-46,-74,-706
21,-64,-655
-64,132,-681
78,136,-765
-58,-5,-774
0,-152,-642
-17,7,-653
-78,183,-722
17,126,-757
-48,-46,-763
9,-56,-669
-21,13,-607
-9,117,-648
37,35,-743
-44,46,-782
-21,-60,-661
9,-35,-638
-68,113,-724
23,128,-745
15,91,-722
-66,-74,-706
80,-15,-630
-35,76,-673
33,80,-733
15,56,-769
-48,-72,-634
33,11,-626
-97,138,-726
31,74,-747
-52,25,-782
27,-54,-689
-35,40,-616
11,50,-642
25,122,-780
-44,60,-769
0,-107,-661
-23,-121,-696
-72,136,-735
37,181,-778
-23,87,-794
-19,-89,-732
17,-46,-657
0,89,-700
3,150,-790
5,-29,-821
-44,-117,-706
-42,13,-661
-25,156,-751
-40,54,-796
-25,44,-774
-19,-66,-749
-31,-3,-657
-13,13,-679
19,85,-759
-29,140,-769
-5,-60,-655
-9,-105,-669
-87,62,-702
54,150,-761
-33,128,-751
0,-117,-679
-21,-40,-624
5,91,-620
3,160,-747
-21,25,-732
9,-121,-650
-44,-54,-657
-15,128,-673
-29,138,-749
13,80,-749
-1,-44,-704
-15,-21,-609
13,37,-644
-5,39,-741
1,83,-755
-7,-72,-651
-54,-29,-648
-37,132,-702
-15,105,-765
-21,7,-761
-37,-101,-730
-3,-1,-648
-25,136,-679
44,122,-757
-33,-11,-780
23,-117,-722
-7,0,-700
9,138,-724
70,80,-813
21,46,-825
80,-39,-755
25,17,-692
21,3,-767
31,11,-833
87,124,-817
167,-25,-732
119,-17,-778
431,126,-679
466,122,-880
858,15,-739
486,-81,-929
989,-97,-726
769,163,-817
923,191,-843
794,-37,-917
919,-74,-835
1056,-103,-806
833,212,-940
1083,99,-966
876,107,-1042
1155,-37,-769
950,35,-767
983,46,-847
974,37,-1038
1132,-40,-911
977,80,-866
995,-21,-802
886,103,-944
1165,9,-925
911,158,-1015
903,-29,-917
948,-35,-952
1091,0,-872
966,284,-966
976,35,-987
1048,-74,-925
1202,-62,-792
952,208,-933
1071,197,-938
1052,-27,-1009
1233,-144,-845
1032,111,-870
1030,58,-866
1126,134,-1048
1348,33,-927
1011,206,-911
1220,-56,-784
1136,19,-1042
1436,44,-917
1097,224,-954
1262,-74,-843
1165,-89,-960
1372,-152,-815
1118,443,-917
1071,-15,-933
1087,-80,-968
1333,-253,-802
995,472,-927
1141,204,-962
1163,-35,-1032
1440,-144,-845
1044,89,-886
1188,-33,-892
1065,15,-1018
1315,-140,-843
1042,179,-837
1093,-31,-933
1097,58,-897
1348,52,-942
1311,283,-958
901,140,-987
1553,-357,-876
1206,35,-933
1403,407,-913
1372,191,-958
1233,-185,-876
1624,-359,-901
1186,415,-981
1157,144,-1038
1298,-197,-995
1157,-134,-936
981,306,-901
1093,343,-849
819,-146,-1013
1173,-181,-991
892,152,-972
837,52,-907
774,80,-935
925,-195,-905
753,238,-925
772,101,-938
780,-249,-1013
478,25,-979
782,169,-899
304,201,-1009
343,-119,-936
281,-126,-995
324,296,-1009
162,271,-1056
175,-216,-1026
224,-29,-913
-101,-117,-895
271,269,-884
-72,-201,-1077
-95,230,-966
-146,-66,-976
-175,124,-935
-292,11,-942
-136,119,-1046
-335,197,-1118
-156,81,-1005
74,-48,-917
-661,-240,-1149
-126,290,-835
-585,-154,-1015
-819,-126,-1145
-1305,0,-1015
-1329,179,-991
-823,-19,-716
-1727,284,-1153
-1182,-169,-810
-1489,11,-1100
-1120,165,-888
-1383,-3,-894
-1095,156,-952
-1276,-113,-960
-1141,-197,-956
-866,-21,-796
-1504,130,-1266
-958,-81,-976
-1124,62,-1077
-710,87,-825
-1255,-13,-1255
-632,171,-968
-722,134,-909
-585,173,-936
-679,-290,-1079
-609,-25,-915
-521,-52,-858
-831,275,-1046
-470,-208,-995
-1063,-35,-979
-798,-162,-868
-938,454,-979
-1048,201,-1163
-1104,-230,-964
-1059,-201,-944
-1270,136,-884
-1391,359,-1073
-1063,-458,-1028
-1403,74,-1022
-1087,-81,-903
-1428,281,-950
-1087,-121,-919
-1161,-142,-1104
-1083,312,-942
-1380,13,-1073
-1192,-62,-1097
-1194,-91,-1223
-1145,382,-1026
-1348,257,-1028
-1177,-329,-1005
-1061,-236,-1028
-1126,370,-1081
-1175,163,-1089
-995,-329,-991
-1054,-177,-993
-1085,257,-897
-1387,331,-1036
-1093,-150,-1145
-1153,-95,-1237
-1225,218,-849
-1479,189,-866
-1151,-259,-1018
-1163,-156,-1257
-1212,273,-974
-1333,78,-835
-1112,-351,-966
-991,52,-1063
-1034,85,-1026
-1075,210,-942
-890,-210,-995
-837,19,-964
-944,220,-884
-909,80,-1052
-720,-333,-1118
-692,-13,-1083
-854,458,-849
-790,144,-972
-521,-376,-1171
-571,-134,-1194
-552,351,-786
-540,148,-778
-380,-33,-1065
-337,-5,-1171
-378,150,-940
-361,-101,-854
-314,-48,-1032
-290,70,-1085
-253,185,-1032
-240,-48,-1040
-154,-197,-1028
-122,50,-940
-228,296,-927
-245,64,-1073
-72,-185,-1091
-144,-87,-954
-201,288,-829
-187,-1,-1007
-103,-66,-1122
-83,-68,-1077
-95,78,-913
-191,-48,-921
-78,74,-1028
