x,y,z
11,-78,-999
44,-275,-995
-31,80,-985
17,165,-977
-56,189,-1081
0,-66,-1091
-89,-261,-991
52,152,-909
-15,175,-1095
13,191,-1059
-25,-74,-993
39,-236,-1005
-21,66,-985
21,171,-970
-11,173,-1042
-35,-107,-1095
-40,-201,-1016
-21,140,-913
21,224,-1075
-19,150,-1054
-68,-50,-1016
70,-273,-993
-3,46,-972
-23,210,-1001
-9,175,-1030
31,-76,-1087
-81,-265,-1016
48,136,-915
-15,251,-1075
103,140,-1052
-40,-44,-1009
140,-216,-972
50,9,-985
1,220,-997
33,154,-1038
-21,-70,-1128
-52,-267,-989
-33,109,-931
-54,310,-1083
29,187,-1059
210,-83,-936
363,-150,-972
534,46,-938
437,273,-966
737,54,-1071
1040,-89,-1034
872,-245,-1048
1157,-3,-917
812,439,-1128
1331,25,-1020
987,-35,-1081
1089,-99,-1036
1026,-5,-1022
1102,214,-1052
1118,173,-1065
929,72,-1036
1040,-214,-835
1038,-85,-913
907,286,-1016
899,169,-1030
808,-50,-936
892,-255,-853
796,25,-979
722,343,-897
792,146,-1104
812,-115,-1126
692,-206,-1022
853,54,-970
538,427,-1157
938,74,-1104
812,-15,-999
856,-91,-1020
888,40,-1013
1024,72,-929
1243,111,-1042
1132,134,-1091
1116,-64,-894
1378,-76,-1013
1225,296,-1138
1180,257,-1112
1139,-42,-1034
1290,-263,-1046
1128,25,-1038
1030,316,-972
1038,115,-1097
1264,-187,-909
1001,-267,-933
1052,245,-905
958,255,-1089
1161,35,-936
1015,-99,-966
1147,-40,-876
878,64,-1022
993,3,-968
1194,177,-983
977,11,-1077
987,-199,-1040
1114,201,-1065
1190,398,-1118
1173,-130,-1036
1319,-201,-913
1171,60,-1009
1100,242,-989
1163,316,-1034
1344,-308,-983
1106,58,-948
1278,89,-929
1056,355,-1202
1436,-25,-1061
1097,-85,-985
1292,-54,-1001
1171,81,-1026
1270,150,-892
1294,156,-1022
1036,-3,-1087
1200,-193,-976
1331,-216,-962
790,314,-1143
1421,230,-901
1009,214,-1018
1231,-427,-981
976,-74,-952
968,230,-1073
1208,195,-1104
1163,74,-1038
1173,-267,-786
952,296,-946
886,-13,-1202
1057,15,-1052
796,-9,-1007
655,-197,-1056
610,126,-981
653,152,-862
757,384,-962
511,85,-1147
337,-320,-1057
331,5,-991
267,136,-1097
304,404,-970
240,-222,-970
132,-95,-954
85,-121,-1077
-64,335,-976
-9,91,-999
-201,0,-1026
-292,-355,-1075
-265,300,-1034
-302,191,-1091
-199,370,-1003
-234,-265,-1093
-113,-40,-1007
-54,-224,-899
-550,247,-1139
-259,-224,-925
-872,-76,-1147
-685,117,-821
-1059,35,-987
-1405,121,-1239
-1247,152,-1015
-1545,148,-1020
-1358,-177,-862
-1339,-64,-1126
-1016,245,-854
-1395,-13,-987
-1151,-70,-981
-1354,-345,-927
-1173,-37,-946
-962,232,-1001
-1204,292,-1296
-999,-15,-948
-1087,-80,-1130
-347,9,-853
-849,427,-1173
-525,-25,-1179
-854,-251,-1153
-353,-60,-817
-657,60,-1059
-728,298,-981
-562,-269,-1040
-671,128,-1052
-634,107,-944
-681,-167,-880
-653,39,-913
-583,206,-1036
-901,259,-1161
-741,-363,-972
-800,-160,-956
-1143,312,-933
-1089,150,-1157
-1171,-103,-1157
-1393,-456,-1028
-1155,-115,-870
-1536,558,-903
-1303,87,-1013
-1218,-72,-1083
-1290,-187,-1028
-1424,214,-917
-1270,173,-1073
-1054,66,-1143
-1249,-3,-1143
-1118,-50,-972
-993,-288,-1001
-1079,-44,-1048
-880,376,-1130
-1128,353,-1157
-1071,-286,-1007
-886,-318,-972
-1182,257,-1007
-1157,499,-1057
-1075,-37,-1079
-995,-415,-1132
-997,-27,-911
-1290,187,-825
-1001,93,-964
-952,-150,-1110
-1241,-113,-1104
-1266,226,-901
-1280,-101,-981
-1177,74,-1054
-1237,62,-1050
-1401,68,-989
-1081,-222,-911
-1184,-97,-933
-1044,333,-993
-1167,312,-1079
-1046,-542,-1020
-892,-261,-1022
-997,290,-974
-1073,591,-1007
-772,3,-1102
-704,-388,-1161
-720,-3,-950
-841,372,-911
-579,226,-1054
-530,-152,-1208
-624,-220,-1028
-706,224,-907
-527,56,-1016
-458,115,-1083
-443,95,-1063
-429,-56,-993
-341,-255,-901
-353,19,-954
-327,372,-1061
-376,228,-1085
-322,-433,-976
-335,-165,-1011
-347,191,-1059
-345,447,-1016
-247,-56,-1065
-191,-310,-1075
-177,-181,-903
-283,177,-864
-189,257,-1044
-224,-37,-1212
-152,-247,-956
-298,48,-874
-204,111,-1087
-206,204,-1065
-185,107,-1044
-183,-35,-1073
-115,-279,-972
-117,52,-921
-111,370,-1054
-179,203,-1147
-101,-302,-995
-169,-74,-1005
-226,271,-1052
-124,273,-1024
-201,-21,-1007
-95,-175,-1067
-128,-117,-942
-81,163,-860
-42,191,-1042
-179,64,-1132
-66,-224,-977
-187,-68,-979
-134,222,-1036
-66,146,-1048
-124,130,-976
-31,-175,-1061
-148,-169,-1003
-80,44,-901
-76,259,-1016
-130,122,-1091
-60,-279,-983
-122,-150,-968
-122,279,-991
-54,142,-1102
-122,66,-997
15,-173,-1032
-117,-39,-993
-35,167,-897
-25,121,-1071
-103,107,-1093
-48,-148,-1018
-81,-105,-987
-85,236,-987
-9,154,-1114
-60,150,-1001
48,-142,-1016
-31,-111,-1005
-54,195,-938
0,195,-1056
-87,119,-1071
-62,-240,-1028
-66,-130,-1011
-99,300,-964
23,136,-1100
-39,95,-989
13,-173,-1038
-33,-93,-985
-56,187,-923
21,128,-1048
-70,60,-1075
-50,-175,-1024
-62,-113,-1009
-103,206,-970
-5,138,-1116
-35,74,-1003
-3,-132,-1038
-3,-119,-972
-29,148,-921
19,171,-1057
-72,89,-1048
-21,-222,-1005
-89,-64,-997
-52,201,-993
5,214,-1075
-5,23,-999
54,-136,-1028
50,-78,-958
13,115,-933
126,236,-1063
52,58,-1056
72,-206,-1026
35,-97,-983
74,175,-1001
128,199,-1106
132,115,-1007
119,-162,-1067
21,-101,-968
74,52,-911
33,244,-1042
25,117,-1120
-58,-201,-987
-39,-126,-917
-46,130,-1009
-29,292,-1075
-23,54,-997
25,-171,-1024
-76,-124,-977
-35,70,-919
15,277,-1052
-81,109,-1110
-56,-230,-999
-91,-78,-1003
-3,132,-1050
-1,290,-1077
-7,109,-1003
66,-183,-1071
-89,-107,-966
-31,44,-950
-17,281,-1024
-50,99,-1136
-95,-210,-1003
-126,-80,-954
-15,115,-997
-27,271,-1056
-70,148,-1013
74,-175,-1030
-33,-117,-940
-1,21,-958
-13,296,-1005
-17,122,-1110
-21,-222,-1016
-128,-109,-972
95,95,-1003
-31,281,-1059
21,173,-1028
72,-144,-1056
-39,-177,-958
-15,46,-929
44,253,-989
-5,144,-1130
-3,-240,-1015
-83,-87,-956
31,117,-983
44,220,-1056
0,171,-1038
74,-134,-1050
-56,-140,-948
39,64,-942
-21,251,-1026
0,142,-1108
3,-220,-1011
-78,-122,-981
37,171,-966
40,165,-1079
-21,181,-1030
56,-119,-1044
0,-195,-974
9,101,-925
35,199,-1028
-74,199,-1083
31,-244,-1015
-101,-177,-1018
37,206,-964
23,156,-1050
29,146,-1005
39,-124,-1063
-66,-162,-1007
9,66,-913
52,165,-1011
-58,220,-1097
25,-201,-1026
-52,-193,-999
-11,247,-962
44,162,-1083
-9,165,-1020
44,-121,-1011
-11,-177,-1018
-23,105,-931
21,167,-1020
-54,232,-1075
-35,-136,-1013
-27,-242,-1007
-37,212,-954
1,195,-1108
7,162,-1009
7,-97,-1005
-23,-203,-1001
-33,126,-935
68,150,-1026
-31,226,-1085
-25,-134,-1048
-66,-222,-972
13,199,-929
1,214,-1116
72,132,-1042
-17,-113,-991
3,-175,-983
-50,111,-954
42,173,-1032
-33,140,-1075
-48,-121,-1054
-23,-220,-962
15,167,-936
-1,203,-1114
3,167,-1057
-1,-115,-1013
9,-208,-974
-17,76,-958
0,212,-1007
-9,140,-1073
-40,-136,-1067
-64,-199,-981
29,111,-948
-7,273,-1046
107,101,-1085
-46,-87,-1015
35,-179,-952
-37,39,-997
-11,261,-1024
15,111,-1052
-21,-146,-1057
-56,-150,-1005
21,105,-923
11,267,-1056
31,128,-1093
-29,-103,-1028
15,-154,-946
-13,-3,-991
-62,261,-991
37,121,-1075
-21,-107,-1042
-40,-218,-964
121,93,-999
-33,337,-1052
167,124,-1042
56,-80,-1056
146,-177,-956
130,35,-976
183,220,-995
224,181,-1087
249,-152,-1046
165,-140,-989
361,17,-977
267,357,-1013
398,144,-1052
286,-91,-1085
365,-204,-972
406,1,-940
359,255,-981
423,206,-1097
433,-160,-1028
351,-232,-942
425,87,-976
392,341,-1048
384,179,-1046
454,-144,-1011
347,-154,-948
392,35,-993
318,206,-981
376,181,-1059
376,-85,-1056
210,-165,-970
423,39,-989
265,267,-1071
273,210,-1030
259,-60,-1052
277,-257,-1013
212,68,-970
156,204,-972
234,201,-1083
169,-134,-1081
23,-210,-979
167,134,-970
89,222,-1098
60,187,-1032
60,-89,-1018
80,-226,-976
37,89,-962
-31,165,-1003
46,183,-1057
52,-119,-1050
-76,-255,-987
107,150,-944
13,165,-1085
21,265,-1038
-19,-48,-1028
134,-318,-995
-11,70,-972
13,177,-987
54,247,-1032
78,-150,-1069
-42,-259,-972
56,156,-929
62,179,-1059
111,195,-1052
0,-19,-1063
165,-277,-948
7,99,-915
46,148,-1016
-21,269,-1081
-17,-99,-1054
-50,-304,-954
-54,156,-954
0,185,-1050
-37,199,-1054
-130,15,-1044
58,-257,-977
-66,15,-950
-5,191,-1034
-33,269,-1069
66,-99,-1067
-11,-337,-979
66,150,-936
87,220,-1118
115,148,-1048
-33,27,-1032
240,-277,-993
33,115,-993
150,117,-1007
122,259,-1104
46,-52,-1073
136,-343,-938
85,35,-895
89,316,-1093
91,113,-1069
-39,-1,-1009
122,-308,-993
-105,35,-913
105,242,-1016
-56,353,-1108
-21,-111,-995
-1,-415,-979
29,-3,-952
-66,505,-1106
3,195,-1067
-126,-109,-1003
212,-409,-1011
-187,76,-977
68,343,-983
-9,220,-1116
1,-80,-1028
21,-312,-1005
25,-52,-890
9,458,-1083
-27,163,-1139
-76,-70,-1007
177,-288,-997
-138,64,-1003
-7,284,-940
83,80,-1130
-119,-130,-1097
85,-251,-933
-9,74,-878
-37,433,-1075
-35,158,-1100
-132,-242,-985
284,-218,-960
-142,23,-1022
-11,421,-913
-46,105,-1073
99,-203,-1013
-87,-263,-1032
-17,54,-935
-23,421,-1085
-19,138,-1091
-105,-210,-1067
154,-113,-927
27,109,-987
-83,337,-948
50,21,-1102
-80,-152,-1128
146,-191,-1005
-101,64,-927
-35,386,-970
13,113,-1110
25,-134,-1149
-83,-29,-970
179,-85,-858
-101,232,-1108
115,238,-1116
-121,-105,-1040
154,-175,-892
-87,-144,-1011
-48,433,-1024
-95,115,-1085
242,-138,-993
-50,-64,-1038
-35,-39,-847
23,292,-1042
23,117,-1069
13,-89,-1095
-99,-185,-919
101,-64,-1011
-234,407,-1063
-17,136,-1016
66,-253,-1044
23,-35,-1054
-142,56,-901
107,208,-999
-56,134,-1167
19,-44,-958
85,-193,-938
-238,-54,-1015
185,277,-1063
-302,314,-1118
380,-240,-960
-146,-5,-997
68,-87,-874
-33,300,-1069
136,150,-1020
-39,-21,-1098
-144,-267,-979
122,-89,-940
-167,351,-981
78,281,-1057
-76,-249,-1087
60,-54,-890
122,-68,-997
89,261,-915
89,142,-1056
-128,-138,-1079
171,-7,-991
29,-160,-1028
-259,308,-905
277,70,-1130
15,-21,-1202
-136,-93,-874
267,0,-913
-5,121,-1040
-21,234,-1067
-105,-42,-1028
206,-175,-1038
-154,-44,-962
-113,187,-892
136,171,-1067
21,15,-1116
-154,-224,-1011
89,150,-890
-35,-103,-1001
-11,468,-1071
-21,-113,-962
269,-126,-1054
-423,-228,-1011
187,130,-888
-206,478,-1157
111,-146,-1052
-224,-60,-1009
269,-160,-917
-230,277,-1097
214,25,-806
-158,19,-995
119,-89,-1276
-35,66,-964
154,-33,-772
-165,232,-1118
91,-81,-1061
325,101,-987
7,-60,-1075
-269,64,-919
230,62,-1044
-42,105,-1026
-31,-25,-1108
-115,-109,-874
347,-1,-1046
-450,210,-1003
101,111,-1046
-72,-83,-1057
232,39,-917
-325,136,-1038
68,80,-1167
-737,117,-1059
562,-195,-718
-39,91,-1301
-122,-333,-933
-228,398,-933
314,109,-1143
-142,142,-1098
64,-284,-886
-204,81,-1139
-124,160,-968
464,-52,-673
-17,101,-1385
-388,-1,-1155
644,-220,-587
-179,343,-991
121,-44,-1186
-257,95,-1061
308,-212,-866
-427,160,-1231
-31,97,-771
419,58,-950
117,15,-1286
-283,-201,-833
548,-60,-825
-327,493,-1206
128,-33,-1071
-46,-60,-925
130,-160,-1030
-296,124,-1130
-60,56,-976
-476,185,-1057
642,31,-1005
-261,-107,-1126
-31,-167,-726
234,357,-1007
-107,103,-1321
-290,62,-1020
329,-203,-767
-384,-37,-1237
-39,201,-1079
-208,183,-866
339,-124,-970
-234,-80,-1358
23,-152,-778
-42,407,-942
253,85,-1167
-343,33,-1190
294,-165,-790
-111,21,-1091
-236,160,-1139
-337,97,-1093
431,-21,-876
152,-113,-1114
-283,-72,-706
450,208,-993
-113,208,-1255
-122,85,-944
144,-144,-862
-201,-160,-1239
-335,318,-819
646,-83,-956
-409,187,-1354
204,-249,-743
165,15,-925
-146,238,-1163
115,171,-1069
-208,-144,-831
189,-19,-1087
-283,68,-1155
-25,169,-991
-62,60,-956
165,-105,-929
-136,-3,-1073
91,-97,-1026
-101,320,-1050
95,-187,-1081
-122,64,-1081
76,93,-806
0,46,-1005
119,259,-1122
-25,-29,-1073
-230,-160,-909
171,-119,-995
-193,83,-1200
-199,425,-894
19,-78,-1227
-122,-150,-956
751,-91,-726
-573,165,-1104
528,124,-1061
-142,263,-1173
197,-316,-663
-320,-3,-1061
156,-33,-1210
-480,536,-1139
183,-111,-968
251,-218,-983
-212,-56,-985
52,154,-774
216,335,-1239
-117,68,-1069
201,-306,-839
-283,3,-1118
-33,-64,-913
-66,482,-1093
-74,-80,-1124
175,-62,-1007
-121,-187,-993
167,19,-802
107,468,-1100
-35,64,-1116
-136,-212,-1001
224,-333,-960
-222,37,-1034
-27,478,-831
265,224,-1179
-255,-150,-1116
284,-275,-989
-132,-39,-999
37,251,-802
271,325,-1095
-37,-140,-1093
-40,-249,-1087
-167,-210,-954
85,437,-851
271,206,-1126
-484,39,-1210
203,-201,-841
259,-208,-1067
-347,411,-837
187,101,-1110
-122,80,-1036
218,-431,-1169
-339,-81,-843
234,394,-813
154,322,-1313
-521,-101,-940
81,-185,-882
450,29,-1389
-486,-44,-778
179,173,-856
208,162,-1348
-68,39,-909
-124,-283,-692
-21,105,-1198
66,138,-1257
-177,212,-1036
-66,-128,-860
374,136,-1059
-234,-199,-976
208,310,-853
-81,-158,-1028
146,-163,-1124
-460,-27,-936
152,345,-968
-655,659,-1380
583,-210,-919
-478,-244,-1268
314,-193,-823
95,-72,-952
21,40,-638
415,390,-1184
-355,158,-1067
89,-322,-1007
-54,-261,-1241
-273,255,-907
-101,281,-745
292,165,-1016
-320,5,-1342
154,-3,-743
310,25,-1116
-42,-165,-1102
-156,-234,-722
269,-70,-1024
-419,603,-1184
144,232,-1054
76,-37,-1059
9,-503,-1007
-64,-46,-972
91,538,-694
-74,415,-1372
-365,-85,-1089
335,-437,-1052
-80,-249,-989
238,31,-823
-56,544,-1112
290,-128,-1085
-503,25,-806
456,-144,-886
-491,538,-1440
335,160,-981
-238,-228,-878
152,-411,-899
-142,148,-1036
-91,337,-757
9,415,-1331
95,-361,-1143
19,-363,-974
-70,-175,-938
-318,398,-1030
-144,511,-981
244,-19,-1151
-167,-249,-960
269,-306,-1016
-333,156,-1024
203,425,-1040
-58,44,-917
784,-298,-841
-802,-29,-1321
320,7,-876
17,460,-1122
404,-39,-1036
-591,-156,-1013
253,-333,-609
46,257,-1190
-113,726,-1180
-187,-21,-1220
60,-630,-890
179,-208,-1030
-167,173,-640
99,835,-1116
-31,80,-1380
320,-484,-927
-95,-651,-909
42,296,-892
-355,812,-1108
146,255,-1042
-197,-160,-1136
458,-698,-1194
-527,-85,-913
130,573,-696
484,433,-1255
-419,-226,-942
-78,-624,-776
333,85,-1270
-503,681,-1147
154,52,-1016
-152,-132,-952
290,-281,-1013
-191,236,-901
-117,413,-878
339,-144,-1360
-93,-255,-1038
-115,-427,-757
290,185,-929
-335,827,-987
279,212,-1184
-111,-275,-1169
-247,-630,-1093
130,81,-823
-15,517,-901
-158,523,-1128
694,-486,-769
-269,-452,-1212
-388,-93,-786
495,552,-1114
-163,568,-1198
39,-283,-1098
-218,-493,-806
363,-29,-720
-275,704,-1221
66,398,-1321
-210,-398,-1083
829,-821,-800
-784,35,-839
261,491,-663
-111,812,-1366
85,23,-1421
31,-837,-1200
27,-519,-528
-101,568,-747
201,890,-1015
-165,72,-1309
64,-683,-1216
-175,-605,-938
11,292,-794
-265,749,-1102
177,460,-1057
197,-562,-1243
-439,-433,-796
298,279,-843
162,398,-1089
64,111,-1069
-308,-394,-981
204,-13,-981
-267,195,-1067
204,284,-911
-128,-60,-1169
-29,-306,-987
324,23,-985
-152,292,-1075
-64,489,-774
741,-76,-1097
-780,-528,-1235
115,-343,-927
-191,421,-1118
-288,638,-892
778,115,-1108
-513,-398,-1192
-134,-204,-732
583,-52,-983
-396,447,-933
542,333,-1026
-370,-390,-1298
-357,-179,-841
443,68,-895
-279,366,-1128
-259,337,-1192
294,-427,-981
-101,-95,-923
-66,156,-1028
171,257,-954
-374,214,-1225
353,-232,-923
33,-216,-1001
-345,-17,-964
78,411,-1102
-480,134,-1046
710,-193,-1046
-275,-66,-1319
136,-103,-527
121,530,-936
825,-76,-1214
-540,76,-921
-158,-612,-612
-234,320,-1551
216,165,-1233
-300,499,-890
165,-472,-771
39,76,-1218
107,-341,-733
234,757,-808
290,-42,-1233
-329,-171,-1432
-167,-450,-632
423,-113,-856
-566,689,-1241
37,497,-1262
-31,-80,-872
421,-708,-1015
-433,-103,-1145
448,370,-552
-484,769,-1138
413,-236,-1134
-99,-306,-1301
-314,-620,-689
74,523,-813
27,333,-1257
-115,325,-1220
78,-320,-784
117,-128,-853
95,70,-1165
-203,277,-1056
-486,99,-1059
638,-402,-977
15,-171,-1177
-183,306,-548
464,273,-1085
-177,152,-1358
154,-222,-989
-78,-185,-868
33,185,-938
269,195,-864
-154,402,-1212
-216,-468,-1108
355,-372,-1009
-544,150,-872
361,579,-884
-146,199,-1288
-35,-271,-1042
-1,-372,-1018
56,181,-872
-179,197,-942
197,378,-874
-37,-206,-1288
-374,-306,-1083
83,167,-806
122,60,-1153
-113,193,-1120
-165,-56,-968
226,15,-878
-56,171,-1180
83,68,-853
103,52,-1136
-97,-324,-1063
-144,21,-894
257,400,-1069
-290,197,-1038
-105,-220,-866
515,-29,-1208
-411,-144,-1116
-40,261,-782
214,42,-1091
212,271,-993
-87,-378,-942
-236,-70,-903
191,142,-1292
-46,322,-1151
-263,115,-888
199,-195,-841
-179,-140,-1198
11,130,-960
115,156,-905
-261,66,-1114
183,-85,-1054
54,-304,-1083
-411,314,-886
185,83,-1030
70,349,-1075
-253,-154,-1136
64,-197,-890
212,68,-1173
-162,228,-1020
70,91,-837
-56,-253,-765
359,-167,-1216
-359,343,-1061
74,240,-1091
-136,308,-1255
368,-587,-763
-87,-121,-894
-167,447,-849
620,351,-1065
-17,111,-1368
-571,-788,-853
718,64,-761
-398,201,-1132
35,542,-1059
-156,148,-1079
324,-411,-1022
-368,-265,-1106
204,195,-624
-101,523,-1346
19,142,-1024
177,-564,-817
-368,-349,-1046
-40,353,-905
103,507,-1278
-144,337,-1145
91,-534,-878
72,-214,-1087
-171,226,-714
380,158,-989
-191,304,-1161
85,-160,-1186
-181,-583,-876
273,245,-950
-286,409,-1147
296,136,-1024
-532,-160,-925
691,-240,-874
-513,363,-1237
171,171,-1034
-415,263,-1266
796,-624,-540
-218,-206,-1071
-154,302,-778
81,511,-1333
316,95,-1194
-50,-433,-1034
-454,-337,-661
320,437,-1077
-52,429,-1186
5,216,-866
21,-610,-1089
-160,-337,-1079
-171,366,-765
261,579,-1143
-290,56,-1272
206,-396,-976
-216,-353,-837
160,214,-897
64,532,-1186
158,169,-968
-263,-308,-985
-89,-388,-993
23,195,-1073
31,302,-880
-105,279,-1124
351,-122,-1210
-52,-261,-1052
-40,-121,-599
292,220,-1044
-95,220,-1165
156,136,-987
122,-628,-776
64,165,-1315
-466,216,-866
509,501,-749
58,-62,-1276
83,-503,-1198
-329,-52,-665
384,304,-999
-171,439,-1050
244,-95,-950
-187,-581,-1026
167,25,-1098
-337,222,-946
175,322,-882
-70,316,-1298
117,-306,-981
-199,-23,-931
44,-130,-1126
-160,148,-831
329,-70,-909
-351,103,-1218
113,-5,-899
402,281,-1056
-380,-29,-1114
279,-39,-944
-66,-189,-1013
25,119,-890
-138,327,-1048
68,48,-1155
144,140,-1259
-201,-528,-733
234,-122,-851
146,327,-1063
-144,351,-905
103,21,-1063
-101,-249,-1163
23,-89,-1046
31,247,-919
-169,-21,-894
31,290,-1038
206,-226,-995
-156,-216,-1155
-210,91,-999
-33,216,-1040
271,372,-1095
-40,-245,-1028
-169,-240,-812
308,117,-974
-103,244,-1013
-52,185,-1128
1,-206,-1011
304,-300,-1034
-476,255,-851
345,208,-812
62,316,-1391
-251,-409,-1126
132,-165,-765
83,251,-1143
-327,443,-1122
103,-163,-691
249,-212,-960
-183,-136,-1364
-179,566,-1065
132,-81,-792
-9,-257,-860
167,179,-1091
-105,226,-1003
-122,97,-1192
183,-31,-1180
68,-216,-817
31,-187,-767
54,27,-1030
-245,554,-1063
146,325,-1284
68,-128,-1251
-101,-452,-884
156,-316,-747
-78,556,-991
17,390,-1085
-31,-7,-901
23,-421,-1067
-132,-341,-1173
-66,351,-952
-76,398,-895
91,115,-1155
-122,-214,-1050
148,-193,-872
-290,419,-1022
216,238,-1182
-261,-210,-1128
35,-261,-942
99,-208,-958
-187,515,-894
245,242,-1108
-56,126,-1239
-400,-384,-991
571,-37,-868
-320,283,-1069
-218,163,-999
-113,-25,-1030
528,-91,-1061
-324,-288,-1118
-44,314,-669
197,267,-1216
21,216,-1253
-40,-355,-977
-29,-327,-872
-181,363,-1050
154,564,-1262
-491,13,-948
290,-474,-749
179,-286,-1151
-183,204,-870
-9,689,-1036
-50,17,-1360
13,-333,-1042
-3,-382,-692
-238,314,-815
286,542,-1233
-130,99,-1175
80,-482,-1104
-365,-310,-962
368,351,-974
-263,765,-995
-163,-220,-774
357,-87,-1288
-177,-368,-1311
-130,134,-700
83,232,-1030
-179,101,-1050
167,95,-909
-218,-339,-870
208,1,-1155
-136,390,-1262
9,220,-1061
-146,-191,-999
286,-208,-786
7,-54,-1003
19,667,-1128
-148,-54,-997
173,-398,-940
-175,-124,-1163
431,162,-886
-345,454,-837
132,-19,-1116
-193,-226,-1301
99,-35,-831
-31,296,-1081
31,222,-1057
23,-204,-940
-134,-249,-905
-52,-140,-968
290,341,-1157
-324,562,-1186
-304,-99,-958
308,-191,-946
33,-335,-1020
-214,158,-936
72,462,-858
-482,310,-1216
93,-203,-1204
417,-501,-1227
-329,-448,-696
25,624,-739
-376,942,-1245
882,-523,-940
-132,-154,-1590
-517,-257,-556
587,329,-1079
-499,249,-829
491,-81,-737
-404,-9,-1485
263,-111,-1005
-44,17,-794
197,185,-952
-382,-173,-1335
394,146,-825
-335,128,-936
-1,236,-1239
183,-163,-1028
5,-396,-817
-696,72,-890
1069,263,-995
-796,769,-1436
234,-171,-813
-148,-571,-1102
-9,-300,-856
-78,384,-1132
226,511,-765
-515,238,-1282
33,-728,-977
95,-134,-1009
-191,109,-935
-284,642,-991
-495,91,-1180
179,-255,-933
-312,-144,-944
-441,165,-1030
91,-105,-1028
-452,185,-999
-187,-255,-849
-218,-19,-1046
-560,232,-1093
-107,146,-970
-439,304,-1237
-89,-325,-1163
-441,-66,-878
-249,-138,-698
-333,423,-1149
-351,304,-1139
-353,-382,-940
-474,-433,-1093
-325,93,-952
-251,273,-847
-523,474,-1011
-271,-253,-1198
-456,-105,-1042
-283,-80,-966
-146,359,-917
-445,126,-1052
-216,-277,-960
-423,-187,-1015
-355,146,-1013
-255,163,-1132
-372,193,-1056
-126,-117,-1013
-255,-72,-999
-290,111,-901
-50,31,-968
-210,257,-958
-115,-134,-1112
-347,-306,-1063
-78,109,-909
-72,267,-1038
-122,396,-1069
-27,-347,-1020
132,-203,-972
-80,150,-1044
216,197,-942
-134,261,-1011
208,-249,-1013
-121,-279,-1069
5,66,-927
-13,249,-1083
-50,406,-1112
62,-171,-1095
74,-134,-919
-107,-83,-919
253,185,-903
-134,343,-1061
40,-140,-1063
-66,-351,-1056
-124,-1,-895
-48,353,-989
-124,378,-1118
-25,-183,-1126
-33,-226,-1030
-66,-31,-911
95,275,-977
-109,249,-1026
-35,-144,-1057
-60,-331,-1069
-99,-1,-1007
-163,388,-972
31,171,-1098
-72,-87,-1052
39,-70,-983
-103,-66,-958
130,210,-952
-72,185,-1028
37,-130,-1034
-78,-214,-1059
-19,11,-962
-126,363,-1020
-9,126,-1059
-25,-169,-1018
56,-19,-962
-62,-25,-1005
72,228,-911
-58,95,-1028
31,-117,-962
-101,-144,-1067
-44,50,-1001
-121,259,-1050
0,204,-1056
13,-171,-1040
-23,-13,-935
15,-48,-954
56,242,-999
3,187,-1087
-9,-173,-1036
-17,-249,-999
-3,83,-948
-40,290,-1028
-58,271,-1085
60,-193,-1081
33,-121,-979
29,19,-925
117,204,-970
-95,251,-1059
78,-179,-1063
9,-269,-999
-44,119,-919
-35,261,-1077
0,169,-1073
-48,-122,-1059
54,-181,-958
-48,80,-958
156,226,-958
-68,187,-1054
-13,-173,-1061
35,-294,-1003
-37,126,-940
-66,392,-1022
58,44,-1093
-78,-126,-1075
33,-121,-954
0,37,-981
-21,273,-960
17,66,-1046
-50,-83,-1015
15,-265,-1024
-23,81,-964
-80,407,-1009
78,25,-1122
-74,-105,-1022
68,-103,-942
-5,9,-1026
-23,306,-938
13,46,-1057
19,-134,-1005
-44,-265,-1032
42,179,-938
-62,339,-1011
19,76,-1126
-27,-140,-1020
0,-156,-944
11,103,-1007
-21,236,-966
-3,74,-1028
58,-210,-1018
-37,-259,-1009
-42,286,-940
-48,279,-1075
37,78,-1118
-25,-175,-940
95,-136,-964
-44,175,-1048
15,210,-970
-81,101,-1038
46,-257,-1075
3,-245,-1016
-78,245,-903
-7,353,-1048
46,37,-1128
-17,-203,-981
15,-76,-962
-21,126,-1036
7,242,-974
-64,25,-1054
-15,-181,-1054
21,-201,-1022
-56,189,-917
-13,341,-1030
21,13,-1128
35,-204,-985
-87,-39,-956
95,148,-1052
-87,283,-964
25,-39,-1044
-56,-228,-1052
-46,-113,-1022
-1,234,-913
-19,290,-1026
19,3,-1112
56,-203,-981
-46,-54,-977
64,181,-1009
-9,216,-962
-40,62,-1085
9,-316,-1024
-60,-101,-1024
-62,306,-938
31,193,-1065
-33,21,-1112
40,-191,-972
-33,-74,-1013
0,247,-999
56,105,-1003
-56,115,-1011
1,-331,-1100
-11,-87,-1003
-121,355,-921
3,191,-1093
-46,-50,-1079
-5,-160,-979
-25,-42,-1009
-9,277,-950
-11,124,-1038
-81,-25,-1020
-64,-259,-1038
1,-29,-976
-101,318,-970
-33,236,-1079
13,-95,-1095
-271,-245,-1005
-316,1,-1016
-439,220,-944
-517,230,-997
-581,-208,-1020
-1323,-107,-1280
-815,0,-833
-1301,204,-929
-1040,160,-983
-1376,91,-1147
-1298,-238,-1016
-1268,-150,-903
-1253,347,-897
-1356,312,-972
-1268,-310,-1095
-1171,-472,-966
